Row	log2fc	pval
ENSG00000005421	0	0.023196180101143
ENSG00000005436	0.113936864113795	1.1064380972513
ENSG00000005448	0.0485156023767855	0.397309018482254
ENSG00000005469	0.0563421733998526	0.494684499818116
ENSG00000005471	0.0393600147748502	0.267303582329359
ENSG00000005483	0.0415689193941901	0.343159790721146
ENSG00000005486	0.0587463032287363	0.428172242197919
ENSG00000005513	0	0.114937702818859
ENSG00000005700	0.0464669124209595	0.413759625159545
ENSG00000005801	0.179342465151	2.11768586519946
ENSG00000005810	0.0798507877480456	0.796643299213108
ENSG00000005812	0.157506409356026	1.40772870051524
ENSG00000005844	0.477751272681554	5.18321134142508
ENSG00000005882	0.00859396127846632	0.050776762599142
ENSG00000005884	0.132876051655291	1.2362888183759
ENSG00000005889	0.0697571962604882	0.545934376258727
ENSG00000005893	0.0503852297292779	0.372042463305358
ENSG00000005961	0.368453891699808	2.17591372223064
ENSG00000005981	0	0.025814938112202
ENSG00000006007	0.230855618425097	2.01519328076942
ENSG00000006015	0.0155728156677596	0.0923503660260932
ENSG00000006016	0	0.00744466468558276
ENSG00000006025	0.408185771303094	2.87021726859321
ENSG00000006042	0	1.07285043025752
ENSG00000006047	0	0.0187460423403181
ENSG00000006062	0.403714232544048	4.6967864394688
ENSG00000006071	0	0.0374322341703812
ENSG00000006116	0	0.0129950037421408
ENSG00000006118	0	0.0196152093764911
ENSG00000006125	0.151412531589067	1.6681915004567
ENSG00000006194	0.0559981455124035	0.578159431431207
ENSG00000006210	0	0.0229027050324369
ENSG00000006282	0.0918625770675952	0.706806842200901
ENSG00000006283	0	0.00923146168697485
ENSG00000006327	0.00816293893596054	0.0494207707491202
ENSG00000006432	0.0726059912344258	0.542932722852694
ENSG00000006451	0.0774745358532338	0.950526963340537
ENSG00000006453	0	0.667820174179089
ENSG00000006459	0.179689335366174	1.52719189575075
ENSG00000006468	0	0.125677463097544
ENSG00000006530	0.139705841924365	1.15700731341417
ENSG00000006534	0.332993454248168	3.25660851662056
ENSG00000006555	0.1220083187689	0.984381891447128
ENSG00000006576	0.241749428479929	3.51739378110208
ENSG00000006607	0.0461545832218512	0.342564411311942
ENSG00000006625	0.152703998139772	1.27061642034817
ENSG00000006634	0.23142745992405	2.32725326937022
ENSG00000006638	0.393302834610067	2.14950851961303
ENSG00000006652	0.0851745610778228	0.664238887191916
ENSG00000006659	0	0.447023725126623
ENSG00000006695	0.133568042900082	1.22866738161095
ENSG00000006704	0	0.235012554783752
ENSG00000006712	0.0815488742609143	0.845298075369973
ENSG00000006715	0.156379383737409	2.01655228044479
ENSG00000006740	0	0.0660478140747493
ENSG00000006744	0.126832233961401	1.13846322521848
ENSG00000006747	0	1.26105190770698
ENSG00000006756	0.233231336682214	2.39022968114032
ENSG00000006757	0.142383234499347	1.14867569280818
ENSG00000006831	0.0248736645171668	0.217120879182887
ENSG00000006837	0.0663010418844254	0.560312418587541
ENSG00000007001	0	0.0161064846775221
ENSG00000007038	0	0.205646181690795
ENSG00000007047	0.371999693612251	3.50455354823877
ENSG00000007062	0	0.354922492117183
ENSG00000007080	0.0168674319116706	0.101741448338255
ENSG00000007129	0.0030193497284101	0.0167956634727142
ENSG00000007168	0.0224540513427945	0.277217691615131
ENSG00000007171	0	0.133118422819738
ENSG00000007202	0.184451374139149	2.00943849713788
ENSG00000007237	0.393375203430411	3.15259009380587
ENSG00000007255	0.0050780255390462	0.0286619321539441
ENSG00000007264	0.368995716104026	2.87209300792272
ENSG00000007306	0	0.0765959035728846
ENSG00000007312	0.00798855382184747	0.0440330137185066
ENSG00000007314	0	0.187552763872848
ENSG00000007341	0.0986930484764949	0.929402413904733
ENSG00000007350	0.0368364163984351	0.333476907216927
ENSG00000007372	0	0.00200928548585561
ENSG00000007376	0.151078349610646	1.26033291542812
ENSG00000007384	0	0.0105023880269603
ENSG00000007392	0.137016648554976	1.31936877923573
ENSG00000007402	0.828704999519876	5.23088180130921
ENSG00000007516	0.161147717791307	1.43427627277684
ENSG00000007520	0.119964105399605	1.14200227384879
ENSG00000007541	0.0107404112073787	0.0691719894970209
ENSG00000007545	0.371675336724288	3.22136061433157
ENSG00000007866	0	0.149259328752332
ENSG00000007908	0	0.0502433745945884
ENSG00000007923	0.237949793058419	2.04090307819404
ENSG00000007944	0.117369207671021	1.05678911243257
ENSG00000007952	0	0.0286347633136543
ENSG00000007968	0.0573968532898143	0.506320360399043
ENSG00000008018	0.112474538693839	1.69258855167476
ENSG00000008056	0	0.127031189174722
ENSG00000008083	0.210009774578979	2.72018247062983
ENSG00000008086	0.00287505619258271	0.0157116829999619
ENSG00000008128	0.0750808531127844	0.573588486317071
ENSG00000008130	0.392174392007082	3.32812943249301
ENSG00000008226	0.066839202845536	0.500670569336032
ENSG00000008256	0.383796556817078	3.27299860588927
ENSG00000008277	0.149160343031135	1.29976051642275
ENSG00000008282	0.106182768212812	1.15175083252578
ENSG00000008283	0.0625486034741784	0.475021711775935
ENSG00000008294	0.0204177366410802	0.133154118020647
ENSG00000008300	0.23300722080141	1.70814081088265
ENSG00000008311	0.00576328849682402	0.0319962408087327
ENSG00000008323	0	0.00332759192580035
ENSG00000008324	0.00918239371860718	0.0560450434072193
ENSG00000008382	0.469309689860048	4.81528721606599
ENSG00000008394	0.166159262294703	1.2634257161841
ENSG00000008405	0.066491671323841	0.745461698795255
ENSG00000008438	0.0159326170225941	0.10933217798126
ENSG00000008441	0.0121646691582815	0.0903727946491753
ENSG00000008513	0.101499313111304	0.848114245826445
ENSG00000008516	0.579669296571276	3.09730119227572
ENSG00000008517	0.105925316148746	0.84424280616016
ENSG00000008710	0.779231489946239	5.64130085779053
ENSG00000008735	0	0.047704684915923
ENSG00000008838	0.0814656128157853	0.681363134370633
ENSG00000008853	0.28339611422943	2.09310166624187
ENSG00000008869	0.0473997578968993	0.46742778248858
ENSG00000008952	0.265631408711536	2.50855801635059
ENSG00000008988	0.0871897794649759	0.808828854956904
ENSG00000009307	0.160847736767375	2.07646922300102
ENSG00000009335	0.123742462172006	1.1125628817908
ENSG00000009413	0.0617463678446028	0.681447705784501
ENSG00000009694	0.370341060457086	2.78019761339589
ENSG00000009709	0	0.0190229799325429
ENSG00000009724	0	0.0105546319385049
ENSG00000009765	0	0.0301600616227491
ENSG00000009780	0.0474250292938101	0.418253668018565
ENSG00000009790	0.0523639079607152	0.47914692665403
ENSG00000009830	0.175852123871522	1.35436198949695
ENSG00000009844	0.0590913116355178	0.520502940183478
ENSG00000009950	0	0.00325932353718506
ENSG00000009954	0.0530224302400587	0.508079650284484
ENSG00000010017	0.0372860278252533	0.246728114034588
ENSG00000010030	0.04524532157449	0.525022333598891
ENSG00000010072	0.126826534965939	1.57045847969309
ENSG00000010165	0.0641490521071865	0.532264059412673
ENSG00000010219	0.0431337421294631	0.305151104410063
ENSG00000010244	0.194179598151464	2.69687466517919
ENSG00000010256	0.00871572346895993	0.0474593783814211
ENSG00000010270	0.0305601326833584	0.207754169549032
ENSG00000010278	0.28281717870791	2.04392829729044
ENSG00000010282	0	0.0240304294076621
ENSG00000010292	0.226344887314134	2.08832407275451
ENSG00000010295	0.34329277466435	3.22484662471476
ENSG00000010310	0.106294862516216	1.02152313651794
ENSG00000010318	0.0889278469806577	0.724890106279156
ENSG00000010319	0	1.32154384626592
ENSG00000010322	0.282343619679197	2.51258849471938
ENSG00000010327	0.228910229360405	1.61116235034109
ENSG00000010361	0.069503333440675	0.51422598606694
ENSG00000010379	0	0.278951322292284
ENSG00000010404	0.0331886080061751	0.233695916846271
ENSG00000010438	0	0.0849313769718476
ENSG00000010539	0.0330339659252784	0.237492629430295
ENSG00000010610	0.407088463855066	2.58442538135228
ENSG00000010626	0.056103464637355	0.393495660292604
ENSG00000010671	0.0187414004523757	0.142687363257217
ENSG00000010704	0.0861493071089862	0.651873874192776
ENSG00000010803	0.0600578069441368	0.457154420046791
ENSG00000010810	0.203358437712976	1.81797353471241
ENSG00000010818	0.0432822867008346	0.353126424514125
ENSG00000010932	0	0.249223930482497
ENSG00000011007	0	0.753735498343025
ENSG00000011009	0.154946778594848	1.85009115679798
ENSG00000011021	0.0690605348688624	0.518400495067636
ENSG00000011028	0.0653316969854726	0.721065319380888
ENSG00000011052	0	1.03092199013643
ENSG00000011105	0.0540912620945114	0.481446435323629
ENSG00000011114	0.103172169356069	1.08917721830894
ENSG00000011132	0.247444152078553	2.52549234364162
ENSG00000011143	0.0113444760891056	0.0686377540822787
ENSG00000011198	0.0607119897594152	0.446886166483939
ENSG00000011201	0	0.809717002377473
ENSG00000011243	0.0371866949987674	0.250906382891167
ENSG00000011258	0.0416349046298339	0.299726002387097
ENSG00000011260	0.0547081549537069	0.533096588773126
ENSG00000011275	0.0468326233794785	0.407800627273168
ENSG00000011295	0.0710973807722036	0.559333639903552
ENSG00000011304	0.222032619302749	1.685050342018
ENSG00000011332	0	0.00360881161628225
ENSG00000011347	0	0.0163639003413696
ENSG00000011376	0.0486306268399008	0.397255326459363
ENSG00000011405	0.150001980553988	1.44184854191941
ENSG00000011422	0.0524662861932991	0.372455891018231
ENSG00000011426	0.0724953856757277	0.607287585294113
ENSG00000011451	0.355518202494714	2.82115599924488
ENSG00000011454	0.135685006011904	1.86846868073833
ENSG00000011465	0	0.806385558976401
ENSG00000011478	0.335093863954474	2.05954582924651
ENSG00000011485	0.0606590410589195	0.432804890059643
ENSG00000011523	0.00144979993195672	0.00887293837010365
ENSG00000011566	0.183434964869429	2.33631936162936
ENSG00000011590	0.0954983432396143	0.818813935134457
ENSG00000011600	0.0331609306921928	0.216482288621629
ENSG00000011638	0.0418138697088695	0.290037646507451
ENSG00000012048	0.0446147472083622	0.309342439600992
ENSG00000012061	0.0440061031837547	0.35034921307232
ENSG00000012124	0.284434854068866	1.84909877650472
ENSG00000012171	0	0.952893224486145
ENSG00000012174	0.20274375486466	2.8653596345885
ENSG00000012211	0.395945846296273	2.61948025626182
ENSG00000012223	0.0306539820800504	0.37001030950856
ENSG00000012232	0.13985221686063	1.12969531535682
ENSG00000012504	0	0.0289983802140524
ENSG00000012660	0.0685506589334629	0.552375333499261
ENSG00000012779	0.113640608355374	0.904479899051088
ENSG00000012817	0.0870747622637115	0.673317515889658
ENSG00000012822	0.147416614640566	1.55226405237571
ENSG00000012963	0.0186024057774965	0.153894817888919
ENSG00000012983	0.276325847078905	2.53254402997847
ENSG00000013016	0.120818485759434	0.936059960580103
ENSG00000013275	0.0481363879917617	0.407483874524134
ENSG00000013288	0.396948818523651	3.91225823230658
ENSG00000013293	0	0.00287929957365379
ENSG00000013297	0	0.120071792642338
ENSG00000013306	0.077576750492828	0.690426299218014
ENSG00000013364	0.172871898305858	1.42653490173982
ENSG00000013374	0.0575602424705682	0.435135569202283
ENSG00000013375	0.13786390383808	1.65609546317888
ENSG00000013392	0.366807751586533	3.98788651079428
ENSG00000013441	0.0908871826386682	0.905346239822597
ENSG00000013503	0.0803371591163528	0.945516810240762
ENSG00000013523	0.129966932707166	1.16418248912833
ENSG00000013561	0.151475184385088	1.19019937713804
ENSG00000013563	0.0382841370436262	0.318567679520314
ENSG00000013573	0.0307613475159768	0.215162866663646
ENSG00000013583	0.0740521312665017	0.564311054004645
ENSG00000013588	0	0.032634693504603
ENSG00000013619	0.0242337103725985	0.190600082778848
ENSG00000013725	0.145843186158394	1.18936026587617
ENSG00000013810	0.10100530388475	0.876398155958227
ENSG00000014123	0.0201734255419817	0.14747257169306
ENSG00000014138	0.0109976387595446	0.0652041354170027
ENSG00000014164	0.214480597847099	1.65949570254225
ENSG00000014216	0.440508095099051	3.03560239174537
ENSG00000014257	0.165621234754732	1.42818351521669
ENSG00000014641	0.019669433048425	0.131276221009894
ENSG00000014824	0.164936599564248	1.45616255408587
ENSG00000014914	0	0.522007026216662
ENSG00000014919	0.072269252128699	0.724147459767018
ENSG00000015133	0.0543447909809654	0.380513359705067
ENSG00000015153	0.125803365912091	1.28069244108333
ENSG00000015171	0.0408155829358401	0.386863301245142
ENSG00000015285	0.522824717403433	5.06690429824758
ENSG00000015413	0	0.0200638870844498
ENSG00000015475	0.0482101531937628	0.350256252951354
ENSG00000015479	0.0634323800412725	0.6200917936189
ENSG00000015520	0	0.0701322053162088
ENSG00000015532	0.339272827148216	2.90352078115077
ENSG00000015568	0.0663458143698705	0.501020652064287
ENSG00000015592	0	0.0416597492692013
ENSG00000015676	0.111005058847487	0.997203818662422
ENSG00000016082	0	0.0147829511747447
ENSG00000016391	0	0.927751454544686
ENSG00000016402	0	0.0114801856145138
ENSG00000016490	0	0.030542700451319
ENSG00000016602	0	0.0274694393852919
ENSG00000016864	0.0203450138516311	0.17799038072062
ENSG00000017260	0.0874566183192022	1.22334417272297
ENSG00000017427	0	0.0841046968305197
ENSG00000017483	0.0157603849009401	0.106877477182022
ENSG00000017797	0.0272491433960842	0.171778236858128
ENSG00000018189	0.0817811809952744	0.71095580653781
ENSG00000018280	0.138411276298031	1.11918094339746
ENSG00000018408	0.0578288559423837	0.568902425257568
ENSG00000018510	0.0808508219866259	0.934413279154626
ENSG00000018610	0.0400530625664867	0.33609772247646
ENSG00000018625	0	0.0782230093297861
ENSG00000018699	0.113248246358802	1.42584172551308
ENSG00000018869	0.0766696763548662	0.708427385107997
ENSG00000019102	0	0.284835146502542
ENSG00000019144	0	1.07872463681723
ENSG00000019169	0.0227238395830669	0.170236957564998
ENSG00000019186	0	0.422083619147543
ENSG00000019485	0.154108533669406	1.34588004127668
ENSG00000019582	0.242266772737585	1.83461329017744
ENSG00000019991	0.0384046787083478	0.259871122409815
ENSG00000019995	0.127075282429403	1.01949311381166
ENSG00000020129	0.340302258518086	2.28755273604111
ENSG00000020181	0.519270951600078	2.55874329780478
ENSG00000020256	0.0158733725379259	0.0936546533349831
ENSG00000020426	0.14843674848155	1.2167150413904
ENSG00000020577	0.0912986840039283	0.683757391660141
ENSG00000020633	0.573196283441229	5.33024843211079
ENSG00000020922	0.15661544851447	2.2735948635879
ENSG00000021300	0.0211313318005541	0.136727472020886
ENSG00000021355	0.0453197728253395	0.3193926210113
ENSG00000021461	0	0.0673471593379347
ENSG00000021488	0	0.555394638109312
ENSG00000021574	0.0101005775025529	0.07029319018464
ENSG00000021645	0	1.09774055797079
ENSG00000021762	0.7963051792783	6.65047434872471
ENSG00000021776	0.0109647908603012	0.0909640237500897
ENSG00000021826	0.0661580671340424	0.618249226257401
ENSG00000021852	0	0.00537288498538754
ENSG00000022267	0.117056443009794	0.905414073426736
ENSG00000022277	0.0469838231827099	0.354755868413088
ENSG00000022355	0	0.0291708638472194
ENSG00000022556	0.219463036814315	1.67970110447059
ENSG00000022567	0.135894345109356	1.09937185615475
ENSG00000022840	0.0342405835751172	0.259262148758185
ENSG00000022976	0.163063222593958	1.42714066318115
ENSG00000023041	0.0977573057042998	1.40729174330691
ENSG00000023171	0.11441037483481	0.891458757192671
ENSG00000023191	0.299915983539429	2.18682829208985
ENSG00000023228	0.0263490214000072	0.184580050260177
ENSG00000023287	0.00711340466188564	0.0420937015085573
ENSG00000023318	0.0241395399941342	0.194881462928396
ENSG00000023330	0.0490126816602289	0.332189336293806
ENSG00000023445	0.0997900570639327	0.860076886443638
ENSG00000023516	0.0912021731082835	0.912027952009569
ENSG00000023572	0.130140956629584	1.65446541651387
ENSG00000023608	0.0291456601986622	0.191984197569673
ENSG00000023697	0.088409188070316	0.869672562812646
ENSG00000023734	0.0566308455242512	0.456070308293654
ENSG00000023839	0.162388329250407	1.48806543900682
ENSG00000023892	0.152590663027866	1.78229358357718
ENSG00000023902	0.11614028986106	0.967332091650234
ENSG00000023909	0.10622442236275	0.85577557215705
ENSG00000024048	0.0348274077548075	0.247369978266392
ENSG00000024422	0	0.673744808845931
ENSG00000024526	0.122468342618446	0.967670961393308
ENSG00000024862	0.0630994783525753	0.514633410794038
ENSG00000025039	0.0129627615763937	0.0759996460967828
ENSG00000025156	0.058362030115198	0.457386310652864
ENSG00000025293	0.106901453340215	1.21445274920761
ENSG00000025423	0	0.472646374891171
ENSG00000025434	0.0491967363446591	0.336375718832669
ENSG00000025708	0.142749252037263	1.07586791297885
ENSG00000025770	0.160572753649209	1.62688921021028
ENSG00000025772	0.0723008836320078	0.573322428558588
ENSG00000025796	0.0709556788789546	0.537061806288348
ENSG00000025800	0.0356705114412624	0.294537134567458
ENSG00000026025	0.069258367438959	0.587545572103888
ENSG00000026036	0	0.0603905018745775
ENSG00000026103	0.219312922268997	1.93468669245784
ENSG00000026297	0.0326013350136921	0.208973008383721
ENSG00000026508	0.182653833399703	1.73412281803765
ENSG00000026559	0.0858886406322478	1.04570143748138
ENSG00000026652	0.132010380679205	1.05026344607698
ENSG00000026751	0.0624360299388903	0.453665151898048
ENSG00000026950	0.0418453405109302	0.317642117572739
ENSG00000027001	0.107071210059683	1.08278533170936
ENSG00000027075	0.0793606468891743	0.760233554500791
ENSG00000027644	0	0.028903414593292
ENSG00000027697	0.116943742796229	1.01183439489482
ENSG00000027847	0.0298257110166285	0.201950130078573
ENSG00000027869	0.370023966323049	2.44846396818902
ENSG00000028116	0.100591566684707	0.795010178979635
ENSG00000028137	0.591085036037968	5.6356521225323
ENSG00000028203	0.181883430189335	1.96350884524916
ENSG00000028277	0.332473345814511	2.6113563981811
ENSG00000028310	0.0576595327282899	0.51355961555746
ENSG00000028528	0.0134559757753365	0.0992640473701046
ENSG00000028839	0.182250558105219	1.81443468793788
ENSG00000029153	0.1125960558529	0.876102442959032
ENSG00000029363	0.136579747621898	1.84468658177816
ENSG00000029364	0.0309090249778437	0.292055716406461
ENSG00000029534	0.145849301852961	1.20769656747392
ENSG00000029639	0.240656823629681	2.73329335172354
ENSG00000029725	0.0489455781966493	0.555066162192435
ENSG00000029993	0.0758924879804286	0.599657725304215
ENSG00000030066	0.014894540762552	0.111153214701403
ENSG00000030110	0.196201467290356	2.07201760544355
ENSG00000030304	0	0.0170761466925061
ENSG00000030419	0.120674860523773	1.0165739650712
ENSG00000030582	0.410278225417603	2.89758131946397
ENSG00000031003	0.0848999685512565	0.781434168416425
ENSG00000031081	0.148104810243829	1.27824420603884
ENSG00000031691	0	0.554489513910769
ENSG00000031698	0.12996529761018	1.61691733045844
ENSG00000031823	0.240259717938822	2.91893318748048
ENSG00000032219	0.0458040549139987	0.33779587919758
ENSG00000032389	0.093125401328333	1.02369194625575
ENSG00000032444	0.359375788487304	2.97354346038834
ENSG00000032742	0.109197350385788	0.958814919417929
ENSG00000033011	0.0462733869663307	0.352775497083322
ENSG00000033030	0.0376575493951523	0.251436216976495
ENSG00000033050	0.195102695992201	1.67906293863804
ENSG00000033100	0.464595550175013	4.15827438964498
ENSG00000033122	0.132135382443908	1.53195502102722
ENSG00000033170	0.189733769044561	2.62932028874703
ENSG00000033178	0.212340038231323	3.2019439085333
ENSG00000033327	0.404825911794227	3.56454641223553
ENSG00000033627	0.174560236553884	1.37763678623734
ENSG00000033800	0.120133963467633	1.19402571404004
ENSG00000033867	0.0292788119302106	0.20542460373196
ENSG00000034053	0.0662124409542781	0.483764771969134
ENSG00000034152	0.0155383816975771	0.105124012060811
ENSG00000034239	0	1.84543288142578
ENSG00000034510	0.0390251551513307	0.259111169977636
ENSG00000034533	0.0222828511324166	0.144320030639687
ENSG00000034677	0.121333097427243	1.12946263075986
ENSG00000034693	0.201877551094335	2.36524588943744
ENSG00000034713	0.146105275705238	1.13820161092101
ENSG00000035115	0.242770790310025	2.42994176012179
ENSG00000035141	0.0120942633631416	0.0766589413909035
ENSG00000035403	0.0677321123262237	0.489103414004851
ENSG00000035499	0.04238662838331	0.322835324395061
ENSG00000035664	0.0741656468409453	0.569860293238709
ENSG00000035681	0.0208777417782446	0.164037677286821
ENSG00000035687	0.0304630071776275	0.278670271223117
ENSG00000035720	0.0242795551264383	0.152144270332386
ENSG00000035862	0.413919618808345	4.00728059339376
ENSG00000035928	0.00159380930966754	0.0121865130089066
ENSG00000036054	0.0599838315471053	0.520166486449113
ENSG00000036257	0.0724645269486277	0.839267652100954
ENSG00000036448	0.123076429034813	1.76127391319522
ENSG00000036473	0	0.00270638930480242
ENSG00000036530	0	0.0853652046772624
ENSG00000036549	0.0677105657361564	0.487588718913613
ENSG00000036565	0	0.0965104916537294
ENSG00000036672	0	0.00154874242669853
ENSG00000036828	0.228364399992371	1.71789044916917
ENSG00000037042	0.040111037157399	0.288256714710807
ENSG00000037241	0.0531293908369728	0.376041867665896
ENSG00000037280	0.100952935530366	1.01878502390036
ENSG00000037474	0.0288620019588513	0.222395376942932
ENSG00000037637	0.02612557422283	0.19907230101351
ENSG00000037749	0.0124159211243627	0.090532282852533
ENSG00000037757	0	0.0451888487475169
ENSG00000037897	0.00115160559518756	0.00819336029957324
ENSG00000038002	0.0852038746397715	0.713820452927336
ENSG00000038210	0.0705204141593201	0.5944375359418
ENSG00000038219	0	0.19183467774727
ENSG00000038274	0.132761245926593	1.7839576316343
ENSG00000038295	0	0.0272759243387428
ENSG00000038358	0.393474245871715	3.73824143638939
ENSG00000038382	0.128142992690163	1.17992115594497
ENSG00000038427	0.219741216798582	1.70740147130673
ENSG00000038532	0.052243234465188	0.376895632469651
ENSG00000038945	0.114635443334535	0.902597028703318
ENSG00000039068	0.192160055793604	1.62980336335653
ENSG00000039123	0.0211856129739137	0.162692464093027
ENSG00000039139	0	0.0605487275280705
ENSG00000039319	0.130695767607222	1.13445159972348
ENSG00000039523	0.506930253281458	4.94510108614395
ENSG00000039537	0	0.0106474150114406
ENSG00000039560	0	0.290909083663166
ENSG00000039600	0	0.0698579243233693
ENSG00000039650	0.296749689340812	3.2146386619633
ENSG00000039987	0	0.330342594611809
ENSG00000040199	0.0867557753642985	0.725268595293742
ENSG00000040275	0.102879492938727	0.944245815927256
ENSG00000040341	0.141918609050703	1.62954349157892
ENSG00000040487	0.102395149516627	0.796596045172119
ENSG00000040531	0.176670149217667	1.58248678095175
ENSG00000040608	0	0.325850822250025
ENSG00000040633	0.123946634783472	1.58329766169405
ENSG00000040731	0	0.0380842363644552
ENSG00000040933	0.00868456844500871	0.062015813169751
ENSG00000041353	0.0947165856615806	0.744961059414331
ENSG00000041357	0.089369595131029	0.709905739421084
ENSG00000041515	0.0534735370991276	0.565110961088342
ENSG00000041802	0.0171243666040689	0.110622301428205
ENSG00000041880	0.0443731718210124	0.300861132988063
ENSG00000041982	0	0.0465901495239448
ENSG00000041988	0.0385570459970259	0.31823742716471
ENSG00000042062	0	0.485218575991973
ENSG00000042088	0.0839083572098625	0.738336524084496
ENSG00000042286	0.113642739848098	0.935343069269939
ENSG00000042317	0.244715560930729	1.99546634365195
ENSG00000042429	0.0466995848733581	0.687160191946768
ENSG00000042445	0.0703794751763939	0.521335242352853
ENSG00000042493	0.040551267230296	0.281805386996817
ENSG00000042753	0.136411489806664	1.08939919431632
ENSG00000042781	0	0.117486826812445
ENSG00000042813	0	0.0233967688461483
ENSG00000042832	0.0271960557052628	0.190136846909706
ENSG00000042980	0.066365507942516	0.482034006527101
ENSG00000043093	0.135452238278012	1.06025483063226
ENSG00000043143	0.332657813282237	3.64717870462237
ENSG00000043462	0.0473472085857112	0.366703853813407
ENSG00000043514	0.0974909130367411	0.802758772813807
